//Flight 0
//Date 2008/04/28
Random  Base1
  4.994028           51486.70 
  4.994167           51488.00 
  4.994306           51488.50 
  4.994444           50783.80 
  4.994583           51098.70 
  4.994722           50997.30 
  4.994861           52127.10 
  4.995000           49621.90 
  4.995139           49616.00 
  4.995278           50784.40 
  4.995417           51466.00 
  4.995556           51277.10 
  4.995694           50796.30 
  4.995833           49824.70 
  4.995972           51270.00 
  4.996111           48664.70 
  4.996250           52880.10 
  4.996389           49084.60 
  4.996528           49172.10 
  4.996667           53294.30 
  4.996806           50732.80 
  4.996944           53437.40 
  4.997083           45842.20 
  4.997222           47763.60 
  4.997361           45901.40 
  4.997500           48674.30 
  4.997639           46982.70 
  4.997778           46117.60 
  4.997917           48392.90 
  4.998056           43241.10 
  4.998194           48921.20 
  4.998333           46191.90 
  4.998472           47059.10 
  4.998611           47697.90 
  4.998750           47303.90 
  4.998889           47305.00 
  4.999028           48428.80 
  4.999167           50253.40 
  4.999306           43996.60 
  4.999444           44942.90 
  4.999583           43997.60 
  4.999722           47720.60 
  4.999861           51087.90 
  5.000000           50547.70 
  5.000139           50786.30 
  5.000278           50274.50 
  5.000417           51247.10 
  5.000556           51232.00 
  5.000694           51052.90 
  5.000833           50805.60 
  5.000972           51686.00 
  5.001111           50534.70 
  5.001250           51491.20 
  5.001389           51207.10 
  5.001528           51524.90 
  5.001667           51494.70 
  5.001806           51483.10 
  5.001944           51486.60 
  5.002083           51487.90 
  5.002222           51487.60 
  5.002361           51480.60 
  5.002500           51478.70 
  5.002639           51475.60 
  5.002778           50540.90 
  5.002917           51030.90 
  5.003056           51493.60 
  5.003194           51501.10 
  5.003333           51244.50 
  5.003472           51492.20 
  5.003611           51254.10 
  5.003750           51489.30 
  5.003889           51477.30 
  5.004028           51485.00 
  5.004167           51485.70 
  5.004306           51486.20 
  5.004444           51492.60 
  5.004583           51482.60 
  5.004722           51485.30 
  5.004861           51486.50 
  5.005000           51486.40 
  5.005139           51486.40 
  5.005278           51485.80 
  5.005417           51486.10 
  5.005556           51486.10 
  5.005694           51485.90 
  5.005833           51486.60 
  5.005972           51485.60 
  5.006111           51487.30 
  5.006250           51485.80 
  5.006389           51486.80 
  5.006528           51486.30 
  5.006667           51486.40 
  5.006806           51487.20 
  5.006944           51485.90 
  5.007083           51485.80 
  5.007222           51487.80 
  5.007361           51485.30 
  5.007500           51486.00 
  5.007639           51486.90 
  5.007778           51487.40 
  5.007917           51486.80 
  5.008056           51486.00 
  5.008194           51486.40 
  5.008333           51252.00 
  5.008472           51457.80 
  5.008611           51456.30 
  5.008750           51496.40 
  5.008889           51489.10 
  5.009028           51471.60 
  5.009167           51487.80 
  5.009306           51487.20 
  5.009444           51488.30 
  5.009583           51487.10 
  5.009722           51487.40 
  5.009861           51486.50 
  5.010000           51487.20 
  5.010139           51473.50 
  5.010278           51498.10 
  5.010417           51462.50 
  5.010556           51497.20 
  5.010694           51483.10 
  5.010833           51471.90 
  5.010972           51485.50 
  5.011111           51488.40 
  5.011250           51486.20 
  5.011389           51488.30 
  5.011528           51488.30 
  5.011667           51323.90 
  5.011806           51486.80 
  5.011944           51476.30 
  5.012083           51467.70 
  5.012222           51487.80 
  5.012361           51264.10 
  5.012500           51456.50 
  5.012639           51492.50 
  5.012778           51484.70 
  5.012917           51481.00 
  5.013056           51489.30 
  5.013194           51486.50 
  5.013333           51485.80 
  5.013472           51487.50 
  5.013611           51486.90 
  5.013750           51485.80 
  5.013889           51486.20 
  5.014028           51486.90 
  5.014167           51487.50 
  5.014306           51493.20 
  5.014444           51255.90 
  5.014583           51492.40 
  5.014722           51491.40 
  5.014861           51452.10 
  5.015000           48950.10 
  5.015139           50048.00 
  5.015278           51500.10 
  5.015417           51488.70 
  5.015556           51456.40 
  5.015694           51498.00 
  5.015833           51489.10 
  5.015972           51308.30 
  5.016111           51487.40 
  5.016250           51485.70 
  5.016389           51492.10 
  5.016528           51470.90 
  5.016667           51483.50 
  5.016806           51223.20 
  5.016944           51485.80 
  5.017083           51477.90 
  5.017222           51013.10 
  5.017361           51242.80 
  5.017500           51489.50 
  5.017639           51487.50 
  5.017778           51483.40 
  5.017917           51241.60 
  5.018056           51485.10 
  5.018194           51489.90 
  5.018333           51257.90 
  5.018472           51502.10 
  5.018611           51223.10 
  5.018750           51241.90 
  5.018889           51089.30 
  5.019028           51451.30 
  5.019167           51504.20 
  5.019306           51495.20 
  5.019444           51249.60 
  5.019583           51223.30 
  5.019722           51251.40 
  5.019861           51479.50 
  5.020000           51493.60 
  5.020139           51487.00 
  5.020278           51484.20 
  5.020417           51487.20 
  5.020556           51491.80 
  5.020694           51474.70 
  5.020833           51477.60 
  5.020972           51018.00 
  5.021111           51614.80 
  5.021250           48534.50 
  5.021389           50112.90 
  5.021528           48695.10 
  5.021667           49492.90 
  5.021806           52915.20 
  5.021944           48389.20 
  5.022083           46498.10 
  5.022222           48398.20 
  5.022361           45343.30 
  5.022500           46108.20 
  5.022639           48891.30 
  5.022778           44104.10 
  5.022917           44418.30 
  5.023056           46410.10 
  5.023194           47351.00 
  5.023333           49405.50 
  5.023472           50102.80 
  5.023611           47304.70 
  5.023750           53338.20 
  5.023889           50731.60 
  5.024028           49258.70 
  5.024167           49608.60 
  5.024306           50334.20 
  5.024444           51040.90 
  5.024583           51229.00 
  5.024722           51444.30 
  5.024861           51256.10 
  5.025000           51456.60 
  5.025139           51486.60 
  5.025278           51483.50 
  5.025417           51486.20 
  5.025556           51474.80 
  5.025694           49267.40 
  5.025833           48893.90 
  5.025972           53308.00 
  5.026111           50068.30 
  5.026250           51023.50 
  5.026389           51251.30 
  5.026528           51250.70 
  5.026667           51479.70 
  5.026806           51232.60 
  5.026944           51508.70 
  5.027083           51028.40 
  5.027222           50770.00 
  5.027361           51467.00 
  5.027500           51490.80 
  5.027639           51254.00 
  5.027778           51485.80 
  5.027917           51494.80 
  5.028056           51480.80 
  5.028194           51504.80 
  5.028333           51022.40 
  5.028472           51466.80 
  5.028611           51484.20 
  5.028750           51487.60 
  5.028889           54290.60 
  5.029028           48472.70 
  5.029167           45713.90 
  5.029306           49190.80 
  5.029444           49188.70 
  5.029583           51512.00 
  5.029722           51031.30 
  5.029861           50544.30 
  5.030000           50070.80 
  5.030139           51472.60 
  5.030278           50992.20 
  5.030417           51230.60 
  5.030556           51511.20 
  5.030694           50784.30 
  5.030833           51492.40 
  5.030972           51481.20 
  5.031111           51493.50 
  5.031250           51479.90 
  5.031389           51493.30 
  5.031528           51487.40 
  5.031667           51484.60 
  5.031806           51008.40 
  5.031944           51702.00 
  5.032083           51498.50 
  5.032222           51496.10 
  5.032361           51479.20 
  5.032500           51486.70 
  5.032639           51225.20 
  5.032778           51486.90 
  5.032917           51485.70 
  5.033056           51494.30 
  5.033194           51486.80 
  5.033333           51487.20 
  5.033472           51486.80 
  5.033611           51486.70 
  5.033750           51486.20 
  5.033889           51491.20 
